image_id,assigned_rule_id,primary_class,perturbation,severity,location,answer_changed,object_box_iou,object_centroid_drift,object_disappeared,worker_lost,flip_due_to_worker_loss,confidence_drop
0000037,rule_1,compliant,contrast,0.15,-,True,0.0,0.4113064702223706,False,False,False,0.024202845059335232
0000037,rule_1,compliant,contrast,0.3,-,True,0.0,0.4109137313913919,False,False,False,0.020994524138846504
0000037,rule_1,compliant,contrast,0.5,-,True,0.0,0.4109137313913919,False,False,False,0.01949127976383469
0000037,rule_1,compliant,occlude,0.1,center,True,0.0,0.21664579258849434,False,False,False,0.04974033177963322
0000037,rule_1,compliant,occlude,0.1,random,False,0.0,0.21646293597906727,False,False,False,0.05959120060184164
0000037,rule_1,compliant,occlude,0.2,center,True,0.0,0.21664579258849434,False,False,False,0.04005565454385107
0000037,rule_1,compliant,occlude,0.2,random,False,1.0,0.0,False,False,False,-0.004439274713929242
0000037,rule_1,compliant,occlude,0.35,center,True,0.0,0.21646293597906727,False,False,False,-0.0168649055329817
0000037,rule_1,compliant,occlude,0.35,random,False,0.0,0.21646293597906727,False,False,False,0.08981652003491203
0000037,rule_1,compliant,occlude_targeted,,object,True,0.0,0.41111003824719744,False,False,False,0.04279046173074408
0000057,rule_1,compliant,blur,4.0,-,False,0.41025649436372025,0.0012369307008354552,False,False,False,-0.07403541492546195
0000057,rule_1,compliant,blur,8.0,-,False,0.0005301185225706143,0.314894860533887,False,False,False,-0.10615736845773904
0000057,rule_1,compliant,blur,16.0,-,False,0.0005301185225706143,0.314894860533887,False,False,False,-0.24202434982836352
0000057,rule_1,compliant,gamma,1.5,-,False,0.9182612328789109,0.0004999979654958265,False,False,False,-0.01431261027812375
0000057,rule_1,compliant,gamma,2.5,-,True,0.785714297428042,0.0010000020345238348,False,False,False,-0.07216962840301244
0000057,rule_1,compliant,gamma,4.0,-,False,0.8352268704370448,0.000499991862062987,False,False,False,-0.08593058180178864
0000057,rule_1,compliant,contrast,0.15,-,False,0.8352268704370448,0.000499991862062987,False,False,False,-0.07431916732722044
0000057,rule_1,compliant,contrast,0.3,-,False,0.874999470181085,0.00029998779296875,False,False,False,-0.07958811840689556
0000057,rule_1,compliant,contrast,0.5,-,False,0.91666584250391,1.0172526041666666e-08,False,False,False,-0.005602862717668411
0000057,rule_1,compliant,occlude,0.1,center,False,0.8352268704370448,0.000499991862062987,False,False,False,-0.06121019707131903
0000057,rule_1,compliant,occlude,0.1,random,False,0.9182612328789109,0.0004999979654958265,False,False,False,-0.0979609031414661
0000057,rule_1,compliant,occlude,0.2,center,False,0.8352268704370448,0.000499991862062987,False,False,False,-0.10901476814284583
0000057,rule_1,compliant,occlude,0.2,random,False,0.95652184729766,0.0003999989827473958,False,False,False,-0.09800466831755372
0000057,rule_1,compliant,occlude,0.35,center,False,0.8352268704370448,0.000499991862062987,False,False,False,-0.1121926773233678
0000057,rule_1,compliant,occlude,0.35,random,False,0.0,0.4446560205421837,False,False,False,-0.11335661125750363
0000057,rule_1,compliant,occlude_targeted,,object,True,0.0,0.028501229050219682,False,False,False,-0.06957280743228134
0000069,rule_1,compliant,blur,4.0,-,True,0.0,0.11352219980798113,False,False,False,0.03253496966014313
0000069,rule_1,compliant,blur,8.0,-,True,0.0,0.1138262238032668,False,False,False,0.04586014603929861
0000069,rule_1,compliant,blur,16.0,-,True,0.0007279094523046104,0.08640051193414884,False,False,False,0.03271565344023375
0000069,rule_1,compliant,gamma,1.5,-,False,1.0,0.0,False,False,False,-5.956592836553476e-05
0000069,rule_1,compliant,gamma,2.5,-,False,1.0,0.0,False,False,False,0.006120073742100218
0000069,rule_1,compliant,gamma,4.0,-,False,0.87139673340413,0.0004999961854337026,False,False,False,0.012694579815226037
0000069,rule_1,compliant,contrast,0.15,-,True,0.0,0.1150102972266846,False,False,False,0.08745327272585462
0000069,rule_1,compliant,contrast,0.3,-,False,0.9003878445482136,0.0007211108899744092,False,False,False,0.010754584002175549
0000069,rule_1,compliant,contrast,0.5,-,False,0.9666680088755327,0.00029998779296875,False,False,False,0.004243436801646405
0000069,rule_1,compliant,occlude,0.1,center,True,0.0,0.11455972078688932,False,False,False,-0.0055339647723096075
0000069,rule_1,compliant,occlude,0.1,random,False,1.0,0.0,False,False,False,-0.003756853086607781
0000069,rule_1,compliant,occlude,0.2,center,True,0.0,0.1149062641956113,False,False,False,-0.007312035454171029
0000069,rule_1,compliant,occlude,0.2,random,False,1.0,0.0,False,False,False,-0.004235390440693876
0000069,rule_1,compliant,occlude,0.35,center,True,0.0,0.16428465978528056,False,False,False,-0.0828748638076442
0000069,rule_1,compliant,occlude,0.35,random,True,0.0,0.17129215324231922,False,False,False,0.011149009490119655
0000069,rule_1,compliant,occlude_targeted,,object,True,0.0,0.1149062641956113,False,False,False,0.04883545621608698
0000074,rule_2,compliant,blur,4.0,-,True,0.0,0.29243610984533247,False,False,False,0.024500232455985926
0000074,rule_2,compliant,blur,8.0,-,False,0.002440238531841784,0.17843994578159714,False,False,False,-0.1501421413245284
0000074,rule_2,compliant,blur,16.0,-,False,0.0024597084989113325,0.17709730310797356,False,False,False,-0.23192901288419232
0000074,rule_2,compliant,gamma,1.5,-,False,0.9344517810725081,0.0007211260546810105,False,False,False,-0.012721207525048905
0000074,rule_2,compliant,gamma,2.5,-,False,0.9259261003519883,0.0007999979654947916,False,False,False,-0.008404745853372919
0000074,rule_2,compliant,gamma,4.0,-,False,0.8375687135143661,0.0012369307008668273,False,False,False,-0.03964604550440387
0000074,rule_2,compliant,contrast,0.15,-,True,0.0,0.17332237951635387,False,False,False,-0.010500205015497532
0000074,rule_2,compliant,contrast,0.3,-,False,0.9344517810725081,0.0007211260546810105,False,False,False,0.005853324430063367
0000074,rule_2,compliant,contrast,0.5,-,False,0.9495886750492536,0.0005000000001034803,False,False,False,-0.007666169200092554
0000074,rule_2,compliant,occlude,0.1,center,False,0.8098587077451456,0.0007211204120947225,False,False,False,0.0029231816796320143
0000074,rule_2,compliant,occlude,0.1,random,False,0.8580699496846866,0.0009000040690104167,False,False,False,0.0026145794295839853
0000074,rule_2,compliant,occlude,0.2,center,False,0.8840719090645845,0.00030000813802083336,False,False,False,-0.000798374680536118
0000074,rule_2,compliant,occlude,0.2,random,False,0.9344517810725081,0.0007211260546810105,False,False,False,-0.008283827653420728
0000074,rule_2,compliant,occlude,0.35,center,False,0.0,0.46870785379798596,False,False,False,-0.0200152574772281
0000074,rule_2,compliant,occlude,0.35,random,False,0.8710713702203068,2.0345052083333333e-08,False,False,False,0.002111781255475176
0000074,rule_2,compliant,occlude_targeted,,object,False,0.0,0.32647292888582374,False,False,False,0.0348695155366191
